order_id,user_id,menu_id,total_money,time
663175,971275,878720,12.0,2022-06-22 18:19:00
516038,277003,311312,6.0,2022-06-22 19:10:00
957045,123613,799393,10.5,2022-06-22 17:27:00
900106,990297,713199,18.5,2022-06-22 18:05:00
100428,300735,367885,5.5,2022-06-22 17:14:00
532153,514695,844693,16.5,2022-06-22 20:12:00
964714,360777,662262,10.5,2022-06-22 19:58:00
329953,425908,445432,10.5,2022-06-22 19:17:00
155112,104722,750870,9.0,2022-06-22 16:11:00
840600,760428,406733,11.0,2022-06-22 19:29:00
812052,197330,518029,11.0,2022-06-22 18:49:00
994626,613589,396697,11.0,2022-06-22 17:54:00
109796,892676,229678,9.5,2022-06-22 16:08:00
287277,329496,688006,12.7,2022-06-22 19:41:00
883989,951929,997684,9.0,2022-06-22 18:10:00
156846,280784,539103,9.5,2022-06-22 19:03:00
818776,300751,498399,17.5,2022-06-22 19:28:00
273265,879861,456600,10.0,2022-06-22 17:24:00
961079,706945,552607,6.0,2022-06-22 18:52:00
215685,153536,341225,10.5,2022-06-22 20:39:00
446789,874059,210397,13.7,2022-06-22 19:22:00
727044,600118,938115,9.149999999999999,2022-06-22 19:21:00
260641,561402,333863,7.0,2022-06-22 20:07:00
434085,674140,157603,4.0,2022-06-22 19:07:00
814055,301896,177328,17.0,2022-06-22 16:18:00
970598,347406,610768,4.0,2022-06-22 20:32:00
997562,791953,314198,23.0,2022-06-22 19:35:00
437844,662983,714185,5.7,2022-06-22 16:34:00
486147,483202,452230,14.45,2022-06-22 19:37:00
883940,680786,293329,3.0,2022-06-22 17:44:00
107492,246630,911437,4.95,2022-06-22 17:10:00
222002,969107,458392,8.0,2022-06-22 17:40:00
461435,344168,622246,16.5,2022-06-22 19:22:00
370660,675112,454398,14.5,2022-06-22 16:23:00
511057,593070,710818,11.5,2022-06-22 19:25:00
990086,973503,331924,10.0,2022-06-22 18:54:00
794903,890212,509570,5.0,2022-06-22 18:22:00
736733,708560,797022,19.0,2022-06-22 20:43:00
666154,251859,585617,10.5,2022-06-22 20:55:00
182872,912180,338409,10.0,2022-06-22 17:27:00
946549,130487,872741,16.0,2022-06-22 16:31:00
563489,269460,818886,9.0,2022-06-22 18:07:00
890651,579649,550531,11.5,2022-06-22 18:14:00
575481,432033,695699,8.0,2022-06-22 17:01:00
362280,115756,328018,14.2,2022-06-22 18:55:00
418988,853064,386266,10.0,2022-06-22 17:29:00
136503,462833,645668,5.5,2022-06-22 17:41:00
401958,950705,321440,14.0,2022-06-22 19:11:00
401686,676614,706346,3.0,2022-06-22 17:52:00
304822,514650,388423,10.2,2022-06-22 20:24:00
733429,703194,232332,13.0,2022-06-22 20:19:00
261501,474619,942264,10.5,2022-06-22 16:30:00
565084,374986,409732,14.5,2022-06-22 18:46:00
342413,702521,425409,10.0,2022-06-22 17:08:00
226525,557798,526813,15.0,2022-06-22 16:55:00
897207,644520,101577,9.0,2022-06-22 18:15:00
372683,516228,954205,11.0,2022-06-22 20:02:00
227823,292221,690437,2.7,2022-06-22 17:22:00
896343,300875,839470,5.0,2022-06-22 16:40:00
482808,103616,325126,4.5,2022-06-22 20:29:00
769519,446152,740620,9.0,2022-06-22 16:29:00
860664,210546,365173,10.0,2022-06-22 18:36:00
625409,862013,366203,8.5,2022-06-22 18:52:00
638958,242819,378079,8.0,2022-06-22 16:56:00
368372,395232,109147,8.0,2022-06-22 18:31:00
515437,234225,759807,18.0,2022-06-22 19:07:00
772759,562766,911439,7.0,2022-06-22 18:12:00
699861,298365,598535,10.0,2022-06-22 17:01:00
250181,209081,869897,15.2,2022-06-22 17:16:00
751245,413691,421134,11.5,2022-06-22 16:07:00
133457,658049,511755,12.5,2022-06-22 20:16:00
272268,605440,479157,16.5,2022-06-22 20:18:00
805256,625825,557062,4.0,2022-06-22 20:04:00
645583,958342,940126,7.0,2022-06-22 18:42:00
151949,531804,264335,7.0,2022-06-22 17:16:00
898096,720646,321175,10.5,2022-06-22 20:01:00
256341,828946,754319,10.0,2022-06-22 17:07:00
278574,212382,500831,3.0,2022-06-22 18:12:00
758144,972225,836259,11.0,2022-06-22 20:04:00
625507,122255,271306,7.5,2022-06-22 20:09:00
780896,101251,464161,9.0,2022-06-22 18:10:00
367251,468947,441003,9.0,2022-06-22 19:48:00
914491,234427,605608,9.5,2022-06-22 17:38:00
751579,782572,263557,4.0,2022-06-22 20:52:00
797901,375939,808531,11.5,2022-06-22 16:50:00
469007,439976,344428,1.5,2022-06-22 19:30:00
793936,907308,324771,12.0,2022-06-22 19:17:00
399586,222283,800163,12.0,2022-06-22 20:08:00
950193,874161,462394,4.5,2022-06-22 18:15:00
484818,562939,601271,8.5,2022-06-22 16:15:00
387442,136344,794730,20.5,2022-06-22 17:02:00
687258,585102,607628,8.5,2022-06-22 18:08:00
578136,822499,324009,7.0,2022-06-22 20:30:00
494819,796532,409870,7.5,2022-06-22 18:13:00
150322,136302,981689,19.0,2022-06-22 16:31:00
878610,732439,877634,13.0,2022-06-22 20:57:00
808496,117255,601545,10.5,2022-06-22 18:37:00
188870,860003,459914,14.0,2022-06-22 20:54:00
787813,837689,631706,5.0,2022-06-22 16:21:00
167401,534422,393534,9.5,2022-06-22 18:52:00
294778,248722,603540,15.5,2022-06-22 20:49:00
158200,773496,368906,1.45,2022-06-22 19:09:00
665617,316527,247432,15.0,2022-06-22 19:24:00
505226,430956,498424,15.0,2022-06-22 17:22:00
899606,295887,600105,6.5,2022-06-22 19:32:00
841333,693921,436311,8.5,2022-06-22 17:27:00
434436,289127,312449,15.5,2022-06-22 16:52:00
123771,901166,100611,4.0,2022-06-22 19:21:00
960099,484100,212694,12.5,2022-06-22 19:27:00
294980,837268,274427,7.5,2022-06-22 20:38:00
554972,317288,279725,1.5,2022-06-22 17:32:00
721369,231994,627114,13.5,2022-06-22 19:47:00
802616,320897,607017,13.0,2022-06-22 18:08:00
812366,954107,770511,10.0,2022-06-22 16:56:00
742797,421804,928090,8.5,2022-06-22 16:26:00
796945,713921,899775,9.0,2022-06-22 18:03:00
651157,125430,685570,3.0,2022-06-22 19:29:00
960335,114014,732622,14.5,2022-06-22 19:34:00
911830,291666,766356,5.5,2022-06-22 18:11:00
546419,446430,413941,7.0,2022-06-22 20:38:00
552705,134575,875879,3.5,2022-06-22 17:10:00
426639,211195,934515,13.5,2022-06-22 16:35:00
542513,472734,693447,15.0,2022-06-22 20:22:00
302650,377970,449739,9.0,2022-06-22 18:38:00
979884,885760,222136,10.5,2022-06-22 19:14:00
369006,684184,973767,9.0,2022-06-22 18:16:00
318272,305418,572967,14.0,2022-06-22 16:02:00
487030,793114,644021,10.5,2022-06-22 19:43:00
280980,524799,976840,10.0,2022-06-22 16:21:00
487569,801615,121653,13.0,2022-06-22 17:38:00
721482,390303,735212,13.5,2022-06-22 20:04:00
912471,475477,167483,13.5,2022-06-22 16:30:00
385576,212797,288107,7.0,2022-06-22 18:42:00
328856,726253,401952,24.0,2022-06-22 20:00:00
274080,691448,963948,17.0,2022-06-22 18:53:00
940290,146557,817222,7.5,2022-06-22 16:37:00
362526,898490,994282,7.5,2022-06-22 18:19:00
980134,130890,283529,10.0,2022-06-22 17:09:00
494213,882283,801239,10.5,2022-06-22 17:41:00
107833,404335,946349,17.5,2022-06-22 19:59:00
647502,385848,692436,11.0,2022-06-22 17:47:00
790104,816589,877128,7.7,2022-06-22 17:13:00
845597,620146,702638,16.0,2022-06-22 17:28:00
126503,625134,820193,10.0,2022-06-22 16:37:00
842315,130442,662740,7.0,2022-06-22 16:06:00
979604,791174,735628,5.5,2022-06-22 19:44:00
316136,582675,470203,8.0,2022-06-22 18:07:00
836423,433411,449807,13.0,2022-06-22 19:16:00
141870,261512,590898,10.0,2022-06-22 19:55:00
255266,189178,765934,1.45,2022-06-22 16:50:00
449492,624377,526967,12.0,2022-06-22 16:05:00
512801,497211,498689,4.5,2022-06-22 19:36:00
595543,925704,184775,14.5,2022-06-22 17:58:00
797830,505616,403752,7.2,2022-06-22 18:29:00
438270,716915,194468,6.5,2022-06-22 18:48:00
937894,115064,262637,12.5,2022-06-22 20:50:00
854907,285479,865692,13.5,2022-06-22 19:52:00
346607,361305,364213,12.45,2022-06-22 20:21:00
918082,174713,567095,4.5,2022-06-22 16:12:00
815743,664588,453348,13.5,2022-06-22 16:49:00
463657,637181,295549,15.0,2022-06-22 18:31:00
785715,396859,637772,14.0,2022-06-22 18:55:00
667021,232280,604940,11.0,2022-06-22 20:12:00
395633,110648,894052,9.0,2022-06-22 17:49:00
765416,814885,515676,3.95,2022-06-22 19:34:00
492502,387654,302913,3.5,2022-06-22 20:31:00
984866,368593,551451,10.0,2022-06-22 18:35:00
881259,603588,194644,11.0,2022-06-22 20:41:00
650886,444570,240161,7.45,2022-06-22 20:50:00
920730,628698,911141,14.0,2022-06-22 17:12:00
991360,956509,274709,9.0,2022-06-22 20:54:00
243423,778412,658316,12.0,2022-06-22 18:32:00
419170,524354,759963,8.0,2022-06-22 17:58:00
399801,904855,817770,8.5,2022-06-22 20:12:00
334332,853855,254640,7.0,2022-06-22 20:32:00
948689,364710,156114,14.0,2022-06-22 18:38:00
709598,105936,967594,8.5,2022-06-22 18:29:00
959473,995954,920045,7.0,2022-06-22 19:57:00
108171,349958,243932,8.5,2022-06-22 17:29:00
698025,481153,719844,15.0,2022-06-22 16:55:00
111727,424397,143394,14.0,2022-06-22 17:13:00
650534,673567,583453,9.0,2022-06-22 17:49:00
898060,884401,212727,7.45,2022-06-22 17:10:00
247289,294560,362134,10.2,2022-06-22 17:51:00
342854,595696,850375,4.0,2022-06-22 16:21:00
202681,333702,181886,6.0,2022-06-22 19:44:00
675022,668373,839749,7.0,2022-06-22 16:47:00
139480,502920,549781,14.5,2022-06-22 16:40:00
613458,832781,789055,7.5,2022-06-22 18:46:00
162681,806758,104065,16.7,2022-06-22 19:51:00
532626,723633,330803,9.5,2022-06-22 19:17:00
648146,424739,354114,6.5,2022-06-22 18:52:00
654048,587644,726409,11.5,2022-06-22 19:01:00
822571,964449,489104,14.5,2022-06-22 18:33:00
977647,719646,788504,8.0,2022-06-22 16:19:00
858740,804289,584544,2.5,2022-06-22 19:32:00
609656,364747,930730,6.0,2022-06-22 16:09:00
280535,641369,749170,8.5,2022-06-22 20:43:00
359799,130791,661828,3.5,2022-06-22 16:10:00
398304,688305,241178,12.0,2022-06-22 18:39:00
899086,645570,790290,12.0,2022-06-22 19:20:00
425798,981242,846657,6.0,2022-06-22 17:50:00
779881,476419,867177,8.0,2022-06-22 19:39:00
699674,630875,943649,8.0,2022-06-22 16:56:00
201584,804398,213080,7.0,2022-06-22 19:46:00
721114,682950,271431,19.0,2022-06-22 19:15:00
154680,988615,544982,7.5,2022-06-22 19:32:00
671491,209660,192309,9.0,2022-06-22 16:46:00
619406,119066,627663,21.5,2022-06-22 19:14:00
565333,391839,287909,8.0,2022-06-22 19:22:00
500866,546946,514259,15.0,2022-06-22 19:19:00
965360,458020,948318,4.5,2022-06-22 20:03:00
867108,831446,349178,12.2,2022-06-22 17:56:00
908102,468971,963969,6.0,2022-06-22 18:03:00
278324,562745,679851,13.5,2022-06-22 17:56:00
288024,908903,599819,10.0,2022-06-22 18:44:00
641027,922995,397320,12.5,2022-06-22 20:54:00
851405,701101,150519,12.0,2022-06-22 17:51:00
317316,287242,523440,6.0,2022-06-22 19:40:00
234814,926413,537021,19.5,2022-06-22 16:43:00
458247,648314,568536,4.2,2022-06-22 19:06:00
526716,873396,603499,13.5,2022-06-22 17:23:00
633783,621555,551418,12.7,2022-06-22 20:40:00
254850,134441,831483,10.5,2022-06-22 16:03:00
882778,299385,570045,18.5,2022-06-22 17:53:00
206532,160432,236291,11.0,2022-06-22 17:00:00
866027,659685,489505,14.5,2022-06-22 16:25:00
392480,940774,978660,9.0,2022-06-22 20:25:00
312195,145482,712748,6.5,2022-06-22 18:38:00
361716,813744,821090,10.0,2022-06-22 20:48:00
603794,259006,933615,8.0,2022-06-22 17:03:00
181886,200380,948160,7.5,2022-06-22 17:31:00
102564,245282,492806,8.0,2022-06-22 20:12:00
156466,732132,613566,8.5,2022-06-22 20:54:00
491995,445557,614750,8.5,2022-06-22 16:45:00
817667,763831,160929,2.0,2022-06-22 19:58:00
645013,892658,813670,12.0,2022-06-22 17:22:00
764300,290514,163433,8.0,2022-06-22 16:30:00
509848,857948,797979,11.5,2022-06-22 20:59:00
983715,863440,887136,11.0,2022-06-22 17:56:00
862701,246756,220932,17.0,2022-06-22 17:09:00
272531,348107,329899,7.0,2022-06-22 18:40:00
644410,980980,863117,4.0,2022-06-22 17:11:00
337055,395127,825040,11.5,2022-06-22 19:20:00
886763,528967,668120,21.2,2022-06-22 19:20:00
779123,915588,603123,15.5,2022-06-22 17:36:00
906553,535026,508170,10.0,2022-06-22 18:02:00
873363,509346,739674,17.5,2022-06-22 17:57:00
930384,345877,357726,8.2,2022-06-22 20:15:00
263336,753350,127298,3.0,2022-06-22 18:37:00
736801,258589,192636,15.5,2022-06-22 20:03:00
665093,988118,227870,14.0,2022-06-22 18:23:00
585128,900774,697065,8.2,2022-06-22 18:48:00
965744,733451,376508,14.0,2022-06-22 16:07:00
948047,639292,838862,5.0,2022-06-22 18:31:00
477304,857688,693314,7.0,2022-06-22 16:53:00
211785,348612,147700,11.0,2022-06-22 17:37:00
186711,141935,237624,15.5,2022-06-22 19:34:00
954617,808118,658662,8.0,2022-06-22 16:18:00
966732,578819,277292,9.0,2022-06-22 17:59:00
956860,133339,231097,10.0,2022-06-22 18:08:00
568134,622189,148204,9.5,2022-06-22 18:39:00
518419,888730,207693,23.0,2022-06-22 18:08:00
113579,463848,771917,9.7,2022-06-22 18:52:00
970506,876030,833104,11.0,2022-06-22 17:50:00
539581,509064,848832,10.0,2022-06-22 19:53:00
108576,328573,145725,12.0,2022-06-22 18:11:00
974841,177756,508338,12.0,2022-06-22 18:48:00
360868,801052,701785,10.5,2022-06-22 19:40:00
820655,813911,857778,6.5,2022-06-22 18:21:00
402679,367379,560890,11.0,2022-06-22 16:12:00
465400,571112,879826,6.5,2022-06-22 17:20:00
362266,242266,364481,10.0,2022-06-22 19:29:00
783896,538139,660737,10.0,2022-06-22 19:22:00
243383,290489,439623,11.5,2022-06-22 17:35:00
829520,849641,809871,12.5,2022-06-22 20:47:00
587126,967788,942792,11.0,2022-06-22 20:59:00
185832,166974,714344,9.5,2022-06-22 18:44:00
553478,685003,524529,0.95,2022-06-22 16:00:00
906722,810396,425500,12.5,2022-06-22 20:59:00
607193,618291,706193,5.5,2022-06-22 20:52:00
306585,296003,427648,11.0,2022-06-22 16:03:00
210149,253927,499559,4.5,2022-06-22 19:13:00
950647,793864,524933,18.0,2022-06-22 17:33:00
484664,216531,811211,13.0,2022-06-22 18:07:00
236482,980168,541891,5.0,2022-06-22 20:48:00
389858,136942,217780,13.5,2022-06-22 16:17:00
928725,235166,875280,12.0,2022-06-22 17:16:00
867146,432926,521529,15.0,2022-06-22 17:04:00
236967,657768,357265,9.45,2022-06-22 18:39:00
987395,668116,161855,9.0,2022-06-22 19:19:00
950590,382760,688730,19.0,2022-06-22 19:38:00
190942,430978,642683,12.2,2022-06-22 18:40:00
798120,924376,625952,1.95,2022-06-22 17:08:00
646123,695901,340409,9.5,2022-06-22 19:01:00
218758,851159,625964,2.5,2022-06-22 16:18:00
808153,347474,466992,11.0,2022-06-22 20:35:00
936320,783036,523889,15.0,2022-06-22 19:22:00
606148,498041,350487,10.0,2022-06-22 17:57:00
349611,564423,267630,22.5,2022-06-22 19:49:00
717176,656989,635215,3.5,2022-06-22 16:02:00
595872,546654,844622,4.7,2022-06-22 18:43:00
464160,269837,506696,10.5,2022-06-22 19:16:00
593082,883467,933606,7.0,2022-06-22 18:32:00
270199,831038,145620,10.0,2022-06-22 16:14:00
585812,282751,480196,16.5,2022-06-22 20:21:00
783129,161056,567285,18.0,2022-06-22 18:09:00
784661,480712,188608,16.0,2022-06-22 17:32:00
124100,579779,762483,4.7,2022-06-22 17:26:00
510331,653658,535201,5.0,2022-06-22 16:11:00
171817,998007,641081,16.5,2022-06-22 18:46:00
277440,682453,580152,2.0,2022-06-22 17:27:00
479649,572748,596367,9.5,2022-06-22 20:28:00
851758,838867,516289,17.5,2022-06-22 19:05:00
596483,577619,313851,13.45,2022-06-22 16:03:00
552278,252285,504071,9.0,2022-06-22 20:39:00
967383,668689,281745,14.0,2022-06-22 17:11:00
525498,207543,965414,9.5,2022-06-22 19:53:00
601874,452144,315430,7.0,2022-06-22 20:08:00
268013,156306,432643,7.5,2022-06-22 19:30:00
205810,646799,714702,8.5,2022-06-22 20:01:00
253539,802849,296193,6.0,2022-06-22 16:31:00
528760,122411,361786,17.5,2022-06-22 19:03:00
996764,684598,422415,12.0,2022-06-22 19:27:00
302116,220127,546465,3.2,2022-06-22 18:32:00
178763,976661,445347,3.7,2022-06-22 20:15:00
507274,140534,833078,6.0,2022-06-22 19:55:00
245441,379855,412920,7.0,2022-06-22 20:41:00
583458,755248,370446,6.45,2022-06-22 18:27:00
881626,677804,856857,11.2,2022-06-22 19:23:00
608833,575106,372702,15.5,2022-06-22 17:24:00
153440,588886,755540,7.0,2022-06-22 16:31:00
134974,641718,230529,6.5,2022-06-22 18:03:00
523662,988699,760428,3.2,2022-06-22 18:20:00
245263,983695,641185,13.0,2022-06-22 16:56:00
471385,466806,316505,9.5,2022-06-22 17:35:00
802963,289940,247916,4.0,2022-06-22 17:34:00
228781,964359,441451,2.0,2022-06-22 16:34:00
147780,417967,333482,6.0,2022-06-22 19:21:00
237440,471382,385867,8.0,2022-06-22 16:16:00
663092,775589,133338,13.0,2022-06-22 17:13:00
796374,425603,151761,16.5,2022-06-22 16:55:00
592590,950392,905702,13.5,2022-06-22 16:01:00
553282,868538,583006,8.0,2022-06-22 20:45:00
139227,762742,757305,6.2,2022-06-22 19:59:00
757673,533815,504706,19.0,2022-06-22 18:54:00
460083,614403,112029,15.0,2022-06-22 18:51:00
252953,609783,223955,7.5,2022-06-22 19:07:00
982523,678821,758555,19.0,2022-06-22 16:42:00
798815,139884,674830,6.5,2022-06-22 16:03:00
818676,102432,148336,20.0,2022-06-22 20:15:00
708279,971730,627543,10.5,2022-06-22 17:46:00
560046,312585,884811,8.7,2022-06-22 19:01:00
675699,922336,924363,12.0,2022-06-22 19:21:00
486904,583564,417548,8.0,2022-06-22 20:05:00
234906,116572,785617,20.0,2022-06-22 19:32:00
852553,494359,823044,11.5,2022-06-22 17:06:00
823373,754730,979781,15.0,2022-06-22 18:18:00
493702,394301,509631,8.5,2022-06-22 16:45:00
895856,453673,596345,6.0,2022-06-22 16:48:00
169689,243708,963171,15.0,2022-06-22 16:42:00
845432,255405,136300,7.5,2022-06-22 20:37:00
744699,139726,791527,1.7,2022-06-22 18:29:00
341049,808105,797620,9.0,2022-06-22 20:24:00
584390,378614,185926,5.7,2022-06-22 18:38:00
930311,634750,981541,8.5,2022-06-22 19:13:00
945244,427932,487407,4.5,2022-06-22 16:59:00
697270,929690,687211,21.0,2022-06-22 17:01:00
783984,353340,156577,10.5,2022-06-22 19:57:00
178902,606091,586385,10.5,2022-06-22 17:23:00
379582,271997,638440,7.0,2022-06-22 19:03:00
300102,571681,328070,14.0,2022-06-22 17:58:00
622318,432357,619090,9.5,2022-06-22 18:38:00
284683,428234,366248,10.0,2022-06-22 16:18:00
903447,942087,290394,7.0,2022-06-22 18:11:00
802172,589267,957687,4.5,2022-06-22 19:55:00
225093,227771,660399,11.95,2022-06-22 18:50:00
337193,526480,482439,14.0,2022-06-22 20:41:00
563444,273472,501932,7.5,2022-06-22 19:32:00
331961,548228,412611,11.0,2022-06-22 18:49:00
662442,993094,611600,7.0,2022-06-22 16:32:00
347914,647034,700011,13.0,2022-06-22 20:46:00
791736,697101,971121,14.0,2022-06-22 20:32:00
482539,983181,137225,5.5,2022-06-22 18:32:00
346633,471776,920547,5.5,2022-06-22 17:56:00
694851,577009,325154,6.0,2022-06-22 19:52:00
648074,776002,859062,11.5,2022-06-22 16:38:00
701342,974060,415568,21.0,2022-06-22 20:40:00
398681,756813,733039,16.5,2022-06-22 16:49:00
252212,807439,418251,10.0,2022-06-22 18:51:00
832596,907568,618986,7.5,2022-06-22 16:42:00
504107,766000,289766,4.0,2022-06-22 16:34:00
496036,343727,154817,12.0,2022-06-22 16:18:00
810493,231590,889619,4.0,2022-06-22 20:31:00
635690,129254,159263,20.5,2022-06-22 16:49:00
197576,997506,724071,20.5,2022-06-22 17:54:00
949510,424286,101911,3.5,2022-06-22 17:38:00
296301,601568,213879,9.5,2022-06-22 18:57:00
945459,474390,286298,18.0,2022-06-22 17:45:00
593294,140830,101563,8.0,2022-06-22 19:33:00
436858,438363,767825,9.0,2022-06-22 16:53:00
738276,747690,807344,12.5,2022-06-22 19:37:00
933358,908943,839605,10.45,2022-06-22 18:58:00
185496,491404,101115,11.0,2022-06-22 16:50:00
838678,893809,674682,13.0,2022-06-22 16:48:00
270571,669612,642623,9.0,2022-06-22 19:08:00
489461,180326,345311,11.5,2022-06-22 17:37:00
682236,128509,593272,9.0,2022-06-22 16:00:00
470947,197045,218972,6.0,2022-06-22 16:30:00
682689,509716,542945,8.0,2022-06-22 18:33:00
741419,257704,975348,10.0,2022-06-22 18:51:00
471797,934653,809789,11.5,2022-06-22 16:58:00
674363,474395,831432,16.0,2022-06-22 20:11:00
949863,420467,358632,17.0,2022-06-22 18:11:00
297255,215656,869730,6.0,2022-06-22 16:30:00
454001,280952,366366,7.0,2022-06-22 16:59:00
115528,843219,294467,8.0,2022-06-22 17:44:00
130008,680139,596633,8.5,2022-06-22 16:02:00
267461,200380,921412,12.5,2022-06-23 07:10:00
146845,939254,371661,2.0,2022-06-23 06:40:00
450987,502491,715999,11.5,2022-06-23 08:26:00
293911,348107,637310,15.5,2022-06-23 08:47:00
491640,924376,726736,14.0,2022-06-23 06:01:00
844247,922995,361447,5.0,2022-06-23 06:49:00
256493,301896,399339,7.7,2022-06-23 07:21:00
892810,141935,863251,12.5,2022-06-23 08:24:00
825943,585102,136190,16.5,2022-06-23 06:26:00
861214,575106,560843,9.2,2022-06-23 06:06:00
234763,119066,723381,17.5,2022-06-23 08:36:00
196735,139726,837174,14.45,2022-06-23 07:28:00
640816,577009,900395,2.5,2022-06-23 08:49:00
889485,828782,450000,7.0,2022-06-23 09:23:00
503459,860003,293288,3.5,2022-06-23 06:15:00
281405,885760,246550,12.0,2022-06-23 08:26:00
774525,562766,199112,14.0,2022-06-23 08:41:00
477598,361305,852807,8.5,2022-06-23 08:58:00
583426,874059,572856,13.0,2022-06-23 08:21:00
431795,134575,489785,11.0,2022-06-23 09:54:00
801795,468947,584608,21.5,2022-06-23 09:29:00
819021,738384,745514,10.0,2022-06-23 08:49:00
503997,993094,520989,16.0,2022-06-23 08:54:00
370044,197330,857907,14.5,2022-06-23 09:31:00
651447,958342,163157,11.0,2022-06-23 06:32:00
159348,130791,213568,13.0,2022-06-23 06:55:00
951526,261512,259997,7.5,2022-06-23 06:37:00
255155,480712,353566,13.5,2022-06-23 08:28:00
241671,755248,420462,9.0,2022-06-23 08:09:00
365082,395232,493111,10.5,2022-06-23 09:06:00
124411,938169,548296,16.5,2022-06-23 08:25:00
684443,502920,563839,22.0,2022-06-23 09:16:00
818810,562939,955078,14.5,2022-06-23 09:43:00
254097,731704,478575,8.5,2022-06-23 07:58:00
874854,783036,812066,9.0,2022-06-23 09:25:00
355204,294560,432038,4.0,2022-06-23 07:46:00
393148,546946,847558,7.5,2022-06-23 09:56:00
943445,826606,734861,6.5,2022-06-23 09:43:00
452568,980980,587414,4.5,2022-06-23 07:30:00
803801,898490,886394,2.5,2022-06-23 06:27:00
808672,277003,640469,15.0,2022-06-23 08:03:00
884615,394301,986575,15.0,2022-06-23 06:54:00
291233,104722,852227,13.5,2022-06-23 06:54:00
720880,804398,752401,9.95,2022-06-23 06:08:00
265522,177756,771802,4.0,2022-06-23 07:32:00
509657,648314,435993,8.5,2022-06-23 07:42:00
398735,432357,732838,7.0,2022-06-23 08:23:00
890999,328573,178367,11.0,2022-06-23 09:47:00
650178,954107,788380,9.0,2022-06-23 09:05:00
443880,432033,944495,13.5,2022-06-23 07:41:00
619846,122411,708028,13.5,2022-06-23 08:07:00
154254,645570,793598,5.7,2022-06-23 07:08:00
993868,990297,249506,18.0,2022-06-23 06:49:00
938341,257704,966575,9.0,2022-06-23 08:57:00
639673,128509,507802,12.5,2022-06-23 09:32:00
464939,514650,489623,12.0,2022-06-23 08:26:00
448315,644797,635728,14.5,2022-06-23 08:07:00
798205,377970,500935,4.5,2022-06-23 08:51:00
749372,509064,658540,6.0,2022-06-23 06:47:00
820690,971730,120974,11.45,2022-06-23 08:10:00
548673,976661,774053,13.0,2022-06-23 09:58:00
883503,139884,515599,9.5,2022-06-23 07:54:00
429841,693921,286651,11.0,2022-06-23 08:11:00
721703,838867,894502,9.5,2022-06-23 07:22:00
233558,816589,427850,22.0,2022-06-23 07:40:00
354311,621555,451261,16.0,2022-06-23 09:43:00
959049,399620,467538,11.0,2022-06-23 09:42:00
257490,209081,356520,7.0,2022-06-23 08:36:00
112671,796532,168177,9.95,2022-06-23 07:33:00
966912,430956,140542,1.7,2022-06-23 07:12:00
754133,893809,869824,11.0,2022-06-23 06:03:00
665811,564423,752160,13.0,2022-06-23 07:22:00
807087,912180,249122,13.0,2022-06-23 07:30:00
279757,595696,573407,5.5,2022-06-23 08:25:00
703021,988615,643724,12.5,2022-06-23 06:27:00
524726,102432,882680,11.5,2022-06-23 06:52:00
743252,674140,451838,13.0,2022-06-23 06:35:00
187087,561402,449000,7.5,2022-06-23 06:01:00
266846,637181,552614,5.5,2022-06-23 06:59:00
507386,445557,694934,11.2,2022-06-23 07:51:00
113224,117255,261555,7.5,2022-06-23 07:39:00
851956,653658,316363,13.5,2022-06-23 06:32:00
256753,481153,990163,12.5,2022-06-23 07:36:00
327809,387654,679834,12.5,2022-06-23 07:03:00
246546,763831,539590,10.7,2022-06-23 06:05:00
275044,625134,354130,12.0,2022-06-23 07:08:00
130809,255405,552665,17.0,2022-06-23 07:51:00
902255,446152,186155,11.5,2022-06-23 07:03:00
807091,524799,621753,11.2,2022-06-23 06:00:00
575509,813744,867097,21.0,2022-06-23 07:04:00
110787,466806,578131,9.0,2022-06-23 06:49:00
240899,879861,870312,7.0,2022-06-23 06:31:00
566381,123613,951269,11.0,2022-06-23 06:52:00
843613,707685,305017,15.0,2022-06-23 06:54:00
224665,793114,684242,17.5,2022-06-23 08:26:00
294314,197045,133713,7.0,2022-06-23 07:40:00
917356,882283,524630,3.0,2022-06-23 07:35:00
371747,462833,712425,13.0,2022-06-23 07:57:00
120654,289127,365271,16.0,2022-06-23 06:08:00
715223,145482,146777,10.5,2022-06-23 09:07:00
131125,614403,353425,16.5,2022-06-23 09:54:00
248346,634472,421022,13.5,2022-06-23 08:11:00
394970,180326,731854,2.5,2022-06-23 08:25:00
215246,174713,347653,7.7,2022-06-23 06:31:00
263889,684598,966724,6.5,2022-06-23 07:13:00
900895,456873,481768,7.5,2022-06-23 09:14:00
880257,782572,767543,5.5,2022-06-23 08:10:00
132855,232660,122535,3.5,2022-06-23 07:52:00
110394,659685,987536,25.0,2022-06-23 09:16:00
458980,972225,546926,20.0,2022-06-23 08:16:00
854583,732132,412393,4.5,2022-06-23 09:23:00
907804,209660,338107,15.0,2022-06-23 08:07:00
753537,583564,375197,4.7,2022-06-23 06:23:00
318652,956509,692612,9.5,2022-06-23 09:20:00
123590,773496,210296,3.5,2022-06-23 06:03:00
410749,234427,486721,9.5,2022-06-23 07:19:00
493758,312585,430588,6.0,2022-06-23 06:03:00
518422,668689,260340,9.5,2022-06-23 06:45:00
324682,646799,234467,16.0,2022-06-23 09:00:00
