menu_id,food_id,mark
573583,15,3
293635,10,10
293635,95,7
293635,71,3
709809,102,3
709809,16,7
709809,55,7
709809,102,9
482755,73,10
482755,11,3
482755,109,10
482755,18,6
958419,15,8
958419,11,8
479125,90,3
479125,20,8
479125,69,5
479125,63,6
915464,15,4
915464,93,10
915464,24,4
768299,87,6
768299,68,6
768299,8,9
691873,50,4
691873,25,3
930757,49,7
930757,1,6
930757,99,10
930757,16,4
316837,53,7
316837,85,3
316837,71,8
560840,67,4
560840,30,4
560840,52,10
168088,37,4
168088,104,10
168088,66,10
373638,5,6
373638,34,5
373638,77,6
373638,72,4
448097,101,6
448097,17,4
868326,88,8
868326,8,4
764399,88,8
764399,90,9
791628,73,7
791628,12,8
791628,40,5
510136,4,8
510136,54,4
900042,12,9
900042,100,10
900042,55,9
563488,36,10
563488,90,8
796290,48,3
796290,15,6
796290,102,10
241728,84,10
241728,101,9
241728,100,8
425589,23,8
425589,58,3
706495,1,10
706495,57,6
706495,47,5
706495,103,9
865950,9,6
865950,73,5
496762,42,5
496762,24,7
496762,31,10
656935,59,8
656935,44,9
656935,35,5
263506,5,4
263506,86,4
834250,39,5
834250,62,5
834250,109,10
590654,104,9
590654,24,7
590654,70,7
590654,69,5
227251,57,4
227251,15,4
227251,12,4
227251,93,6
108981,42,7
108981,65,7
400348,28,6
400348,8,3
400348,74,4
400348,58,6
610482,92,10
610482,28,5
610482,3,5
610482,46,6
841794,89,5
841794,4,3
749879,28,9
749879,63,10
749879,46,3
749879,56,10
410805,96,9
410805,99,7
410805,34,6
331406,41,10
331406,6,4
331406,68,9
962775,2,5
962775,82,4
962775,98,4
920312,82,9
920312,19,7
315451,31,3
315451,42,10
580897,20,6
580897,98,3
580897,53,9
580897,104,10
868665,44,6
868665,86,8
756816,26,3
756816,79,7
756816,104,4
756816,36,3
934031,10,9
934031,64,4
659612,55,9
659612,16,6
844115,64,4
844115,106,3
393320,25,10
393320,48,4
860899,6,5
860899,62,9
738705,80,8
738705,7,3
738705,25,9
738705,82,6
434042,45,7
434042,41,3
434042,32,5
434042,71,7
608931,74,9
608931,16,7
947345,54,9
947345,1,9
518331,66,6
518331,81,10
181979,57,9
181979,27,3
181979,65,10
116698,8,4
116698,57,8
513645,9,4
513645,30,9
811977,56,3
811977,21,7
811977,1,10
201378,11,6
201378,88,10
115157,69,7
115157,84,7
565500,4,5
565500,43,5
565500,39,3
829062,77,9
829062,38,5
829062,60,10
829062,96,3
460961,20,7
460961,60,4
282892,21,5
282892,30,4
881678,50,4
881678,1,4
941154,100,8
941154,69,3
941154,109,9
688898,109,9
688898,102,5
688898,103,5
760731,23,10
760731,61,10
760731,93,9
760731,73,6
213710,26,3
213710,50,9
454769,70,3
454769,71,8
454769,56,10
454769,72,3
805799,95,4
805799,68,10
805799,66,10
805799,57,8
604353,46,9
604353,17,9
232699,15,9
232699,77,3
767793,100,4
767793,45,4
767793,45,8
767793,100,9
289150,98,9
289150,63,8
289150,36,3
289150,107,10
982200,26,9
982200,105,5
982200,76,9
982200,5,5
187014,64,3
187014,21,4
366560,80,6
366560,86,5
123142,4,9
123142,95,5
123142,32,9
123142,41,8
377426,31,8
377426,52,9
377426,91,8
748301,96,4
748301,69,6
748301,0,9
748301,101,4
801294,42,3
801294,38,7
507591,43,10
507591,51,7
498885,37,3
498885,2,9
981555,70,3
981555,84,3
981555,94,7
981555,31,9
517756,32,3
517756,74,3
127596,2,7
127596,82,6
433193,27,9
433193,104,7
433193,24,7
433193,40,10
110201,73,7
110201,102,10
316084,30,5
316084,61,5
335068,84,3
335068,59,4
335068,37,7
335068,84,3
700447,77,4
700447,98,6
557272,52,3
557272,58,4
557272,27,10
557272,14,10
351966,105,10
351966,13,7
351966,35,8
351966,36,9
112952,109,8
112952,59,6
618274,23,10
618274,88,5
618274,32,10
618274,59,8
196838,15,3
196838,65,10
854598,12,3
854598,37,5
453861,48,5
453861,98,3
756027,56,7
756027,66,9
257159,31,6
257159,29,10
161992,65,3
161992,104,10
161992,102,9
191861,67,4
191861,6,4
144719,26,6
144719,92,5
144719,20,6
428112,31,7
428112,70,4
428112,1,3
428112,73,4
480583,83,4
480583,100,9
480583,45,5
632357,83,6
632357,28,6
844324,58,4
844324,52,4
844324,66,6
844324,54,5
581477,85,4
581477,43,6
581477,16,8
581477,25,6
214242,5,4
214242,75,10
214242,106,4
896789,63,10
896789,87,5
968827,98,8
968827,65,5
968827,48,3
968827,35,7
910611,71,8
910611,39,6
403648,53,10
403648,59,8
403648,91,6
403648,30,8
265911,94,6
265911,0,3
265911,41,8
637382,37,3
637382,29,6
637382,105,7
637382,88,3
685901,57,6
685901,30,6
216679,37,3
216679,86,6
216679,53,8
385217,44,4
385217,72,8
385217,43,10
536739,100,5
536739,30,7
536739,105,6
857638,42,6
857638,38,4
857638,99,3
644079,97,7
644079,74,6
644079,41,4
644079,22,3
823846,49,3
823846,43,6
640826,92,10
640826,77,6
640826,26,4
640826,45,4
684990,74,9
684990,98,8
684990,54,6
684990,107,9
615534,11,8
615534,59,5
526677,24,6
526677,20,3
121827,107,4
121827,5,7
121827,46,10
197912,14,10
197912,41,10
197912,14,5
652598,83,7
652598,60,9
571708,8,5
571708,58,6
680160,11,4
680160,92,10
680160,10,4
717337,104,5
717337,15,7
530511,3,9
530511,106,7
530511,75,4
530511,71,3
305802,49,9
305802,67,7
305802,37,6
305802,84,8
278204,44,5
278204,73,9
278204,18,6
260692,43,4
260692,104,10
168226,18,6
168226,95,10
586448,79,9
586448,77,8
807049,46,5
807049,86,7
807049,107,6
736024,46,8
736024,37,10
736024,73,7
736024,0,8
835959,95,5
835959,20,3
835959,53,8
280934,78,9
280934,78,9
280934,25,4
491328,61,8
491328,13,7
836289,68,3
836289,42,10
836289,32,3
347331,8,3
347331,16,4
347331,28,5
136129,36,9
136129,30,8
723469,50,4
723469,100,4
723469,54,7
723469,45,4
235451,59,4
235451,68,6
692605,51,10
692605,32,8
692605,96,7
992074,80,9
992074,11,4
992074,44,10
526541,42,10
526541,83,4
759679,75,6
759679,66,7
927626,25,9
927626,45,8
927626,27,3
927626,88,7
884974,64,3
884974,85,8
884974,15,4
884974,98,5
930566,97,5
930566,1,10
930566,7,5
374567,19,3
374567,94,9
374567,62,10
626444,0,6
626444,34,10
716159,4,3
716159,2,10
716159,16,6
894680,62,8
894680,77,10
894680,79,7
894680,28,6
666705,30,4
666705,97,4
666705,28,4
666705,89,3
642403,15,3
642403,62,3
642403,58,6
642403,49,6
151221,4,10
151221,100,9
151221,41,4
151221,86,10
682416,18,10
682416,92,10
682416,0,3
160516,13,4
160516,15,7
160516,42,6
369798,104,4
369798,75,7
853045,59,8
853045,77,4
853045,72,8
546506,76,5
546506,20,10
546506,80,4
328441,55,4
328441,80,8
328441,47,8
831963,109,5
831963,18,8
716935,33,7
716935,2,8
716935,70,10
786180,68,8
786180,95,5
786180,55,8
786180,101,8
561903,20,5
561903,26,9
561903,32,5
561903,33,6
700661,66,10
700661,82,6
700661,75,5
548505,47,5
548505,82,10
548505,4,7
548505,31,9
687208,67,4
687208,13,3
687208,109,10
687208,86,5
280500,77,3
280500,102,3
280500,60,3
280500,98,10
447179,3,5
447179,25,8
447179,79,3
370833,58,7
370833,103,9
569310,33,3
569310,8,5
509998,83,10
509998,54,3
282148,34,4
282148,89,3
282148,103,8
374538,20,7
374538,75,3
374538,21,10
528577,54,7
528577,51,10
162770,47,4
162770,26,3
162770,0,5
162770,83,8
905192,32,4
905192,48,9
237482,16,4
237482,15,10
237482,78,6
982760,94,7
982760,44,9
982760,27,7
917214,83,7
917214,55,3
917214,98,4
496648,93,9
496648,17,10
283439,49,8
283439,91,9
393796,83,10
393796,88,5
393796,93,4
600003,57,10
600003,40,7
762459,98,6
762459,96,5
766357,22,5
766357,78,8
766357,102,10
837035,34,5
837035,96,10
837035,84,9
307520,85,7
307520,35,8
222829,35,9
222829,2,3
222829,102,7
441539,50,5
441539,38,5
441539,65,6
441539,53,10
169438,96,5
169438,52,8
169438,84,6
432183,57,10
432183,86,10
432183,59,7
963016,21,4
963016,82,6
963016,90,4
963016,60,3
778418,42,10
778418,105,5
750926,75,3
750926,45,8
548378,103,8
548378,22,8
548378,42,10
150050,48,10
150050,5,9
150050,85,6
804665,77,6
804665,67,9
804665,100,3
804665,25,3
683747,86,7
683747,58,7
683747,62,9
222093,21,7
222093,43,3
222093,30,5
146296,94,5
146296,53,4
987368,9,8
987368,81,10
987368,17,6
934165,39,9
934165,90,5
934165,97,4
691538,13,4
691538,53,9
944516,43,4
944516,77,3
944516,54,10
944516,1,7
302197,4,4
302197,56,3
302197,59,3
302197,3,8
574571,12,6
574571,12,4
574571,87,3
127661,88,6
127661,63,10
127661,34,6
127661,48,5
148061,58,6
148061,65,3
749488,40,9
749488,1,5
749488,30,10
749488,28,4
412830,76,7
412830,55,8
412830,51,7
412830,28,6
296025,95,6
296025,53,4
296025,47,3
983499,3,3
983499,109,5
983499,106,8
302861,49,3
302861,16,7
302861,50,10
302861,81,9
538536,7,7
538536,65,3
197228,98,10
197228,28,3
701903,60,6
701903,45,8
701903,80,8
701903,11,7
395594,21,4
395594,59,7
404300,67,8
404300,34,5
231205,35,9
231205,43,9
231205,83,7
231205,46,10
906633,74,9
906633,48,8
704314,91,4
704314,87,6
662146,39,7
662146,3,4
662146,91,4
709959,72,6
709959,76,6
598577,93,10
598577,35,5
598577,38,5
772271,1,7
772271,103,10
772271,71,10
772271,29,7
464621,99,5
464621,56,9
464621,94,3
838686,20,6
838686,93,8
838686,4,5
440606,101,9
440606,73,3
440606,60,3
440606,68,3
446327,38,4
446327,95,3
446327,26,10
715367,50,9
715367,47,7
715367,13,10
231465,78,6
231465,42,5
585655,35,4
585655,98,10
585655,80,8
585655,106,9
295994,29,6
295994,30,4
295994,46,6
295994,10,7
142488,22,4
142488,26,3
651466,90,5
651466,29,5
651466,43,8
542221,13,7
542221,56,9
542221,32,6
542221,108,8
128724,103,4
128724,61,8
128724,62,8
787440,102,7
787440,7,3
787440,96,5
787440,72,8
705161,105,8
705161,100,8
705161,37,4
727751,103,8
727751,38,7
727751,61,4
906606,64,9
906606,68,6
906606,47,8
988083,82,10
988083,7,8
988083,62,8
988083,75,5
828598,46,3
828598,95,8
393612,109,4
393612,107,4
393612,10,4
592940,28,8
592940,99,6
592940,94,8
795013,37,9
795013,50,10
795013,70,5
359327,109,4
359327,10,5
359327,104,4
344005,5,5
344005,95,4
344005,10,7
170917,80,5
170917,34,10
170917,15,4
113925,22,6
113925,29,5
113925,20,3
113925,108,3
341478,55,4
341478,36,7
341478,93,8
424730,85,9
424730,41,7
966659,73,6
966659,97,6
804499,8,9
804499,38,7
804499,78,7
804499,80,9
165473,38,5
165473,47,7
165473,76,8
798380,38,7
798380,87,10
798380,58,7
552818,10,6
552818,2,8
755369,1,9
755369,99,6
755369,106,9
755369,94,4
100411,54,3
100411,90,5
100411,13,6
520069,109,10
520069,11,6
520069,41,7
865137,36,10
865137,85,6
508151,18,5
508151,5,9
508151,6,6
573088,30,4
573088,66,9
573088,24,4
573088,1,7
105426,83,8
105426,18,5
691516,46,3
691516,39,3
691516,83,7
691516,7,5
730537,27,5
730537,75,8
730537,11,8
730537,84,8
637572,108,6
637572,15,9
637572,72,5
637572,18,6
360424,13,10
360424,100,7
360424,40,9
107058,42,3
107058,11,4
107058,63,10
928667,36,5
928667,3,9
928667,79,10
928667,48,3
759500,49,7
759500,96,6
759500,23,5
759500,49,5
111609,99,7
111609,87,9
111609,55,3
672867,61,3
672867,106,9
672867,70,4
524973,42,9
524973,66,10
524973,43,6
524973,52,5
435202,59,9
435202,86,6
325258,100,10
325258,72,3
884918,61,9
884918,31,9
884918,109,10
930954,49,5
930954,49,4
930954,17,4
930954,34,6
756473,84,3
756473,94,8
756473,53,3
756473,30,10
909403,63,10
909403,99,5
909403,83,8
909403,92,3
172551,15,7
172551,96,10
172551,93,3
629351,97,8
629351,10,8
629351,70,6
629351,88,6
721069,19,9
721069,56,3
721069,26,7
721069,108,5
781405,70,5
781405,82,8
781405,60,3
781405,88,3
308010,39,9
308010,51,5
308010,95,7
308010,101,9
779192,64,10
779192,72,8
779192,68,10
779192,47,9
770740,103,8
770740,50,5
770740,71,10
581690,109,7
581690,41,3
581690,91,5
581690,15,3
957359,46,4
957359,23,3
957359,62,5
847790,57,3
847790,108,8
847790,71,4
693832,14,5
693832,1,6
693832,71,9
693832,12,4
536506,12,10
536506,27,6
536506,7,8
536506,52,6
189669,52,8
189669,61,4
189669,21,9
189669,30,7
179617,96,8
179617,67,8
179617,96,3
461121,83,8
461121,63,5
705309,109,8
705309,44,3
705309,78,6
705309,38,9
803393,16,3
803393,61,10
205701,18,8
205701,42,9
205701,3,7
135340,68,4
135340,36,8
135340,4,3
135340,69,6
376692,78,5
376692,87,3
376692,97,8
701341,49,4
701341,25,7
663706,35,5
663706,43,6
663706,97,5
266925,96,5
266925,8,6
266925,7,3
584897,26,5
584897,95,5
584897,90,5
400244,104,7
400244,103,7
698916,14,6
698916,67,10
317764,31,10
317764,16,9
291181,85,5
291181,53,5
291181,108,9
708594,44,8
708594,72,4
708594,29,10
708594,67,8
186841,37,3
186841,67,3
186841,30,3
186841,87,6
910709,109,10
910709,76,8
910709,89,4
161729,14,8
161729,68,5
161729,76,10
537683,89,6
537683,108,4
689813,52,6
689813,90,9
689813,24,8
689813,43,9
100619,28,4
100619,30,3
100619,90,3
216998,83,7
216998,100,4
275690,12,7
275690,2,4
275690,91,6
672765,101,3
672765,3,3
672765,6,6
672765,45,5
973956,56,10
973956,16,4
973956,106,7
484485,12,10
484485,39,4
484485,23,3
484485,105,3
718653,3,5
718653,64,10
930922,106,3
930922,103,6
930922,75,10
930922,74,7
841702,70,5
841702,5,5
841702,45,10
570158,13,5
570158,41,6
354742,21,7
354742,76,10
452111,101,8
452111,99,6
452111,59,3
755895,19,3
755895,14,4
966276,84,6
966276,89,10
966276,100,7
387563,48,8
387563,33,9
387563,1,3
866117,6,4
866117,50,5
866117,64,6
156870,106,10
156870,89,9
156870,29,6
156870,59,9
943517,62,6
943517,29,8
943517,95,9
943517,24,5
101840,37,7
101840,47,8
605823,91,8
605823,62,4
605823,8,9
605823,55,5
236121,4,7
236121,4,8
236121,10,6
236121,59,7
803044,102,3
803044,22,5
879605,38,9
879605,88,6
879605,73,3
879605,88,4
539411,29,4
539411,32,4
539411,37,3
282687,58,5
282687,31,5
282687,2,9
730391,14,4
730391,5,3
730391,12,3
730391,71,8
521193,101,10
521193,27,5
655028,19,10
655028,63,3
655028,79,3
313507,41,8
313507,40,5
896786,108,8
896786,104,4
926674,25,3
926674,79,3
926674,43,5
926674,34,4
757590,84,10
757590,51,4
757590,2,7
757590,33,3
552166,16,7
552166,6,6
630436,46,8
630436,45,8
630436,88,4
456700,92,7
456700,53,10
857784,47,6
857784,14,3
980688,102,10
980688,94,7
980688,108,4
980688,37,9
756655,71,9
756655,88,5
756655,106,8
756655,6,4
104290,71,9
104290,45,10
925304,51,8
925304,81,4
925304,37,7
925304,98,3
301032,35,4
301032,87,9
301032,52,5
301032,92,6
321122,56,8
321122,0,5
321122,90,3
321122,25,8
996660,43,6
996660,109,9
996660,98,4
395209,89,6
395209,90,7
395209,68,3
979247,93,6
979247,78,6
979247,10,5
334488,42,10
334488,76,10
334488,60,7
312723,97,6
312723,101,5
135598,73,7
135598,89,5
995243,51,10
995243,54,9
817633,46,10
817633,97,3
817633,82,7
574090,70,3
574090,4,10
356017,47,7
356017,5,10
356017,96,8
356017,25,4
563821,88,7
563821,18,6
664193,17,10
664193,96,10
664193,54,7
789502,87,8
789502,96,4
789502,41,4
236781,106,3
236781,1,3
236781,18,4
236781,31,9
239959,18,8
239959,83,8
239959,5,7
239959,90,8
373117,95,5
373117,91,8
959196,36,4
959196,64,4
843013,67,9
843013,81,3
634173,61,5
634173,13,4
634173,46,7
634173,35,3
518920,30,9
518920,49,6
872387,11,10
872387,43,5
299231,88,4
299231,106,9
340357,39,6
340357,0,3
250712,50,6
250712,35,8
791704,32,3
791704,27,7
791704,67,3
982624,6,9
982624,2,3
982624,29,5
982624,20,7
114793,90,6
114793,29,4
114793,0,6
114793,36,6
564538,50,8
564538,94,7
564538,29,9
564538,43,4
490437,56,5
490437,64,10
864801,69,7
864801,90,7
864801,93,9
101142,4,7
101142,4,10
292466,51,10
292466,14,7
261428,48,10
261428,66,10
261428,61,7
617301,52,7
617301,14,3
467597,41,8
467597,14,3
918842,45,4
918842,71,7
918842,25,7
800132,3,8
800132,50,4
800132,34,7
800132,40,9
429317,44,3
429317,101,5
429317,48,3
429317,6,9
361039,100,3
361039,109,5
361039,46,6
361039,107,10
291023,57,9
291023,4,10
805254,102,10
805254,52,7
805254,93,8
805254,39,4
701701,36,9
701701,26,3
701701,74,5
662429,41,10
662429,39,4
662429,58,10
587612,100,7
587612,2,10
587612,93,3
587612,51,3
670343,47,8
670343,39,3
459476,97,8
459476,11,7
459476,62,10
459476,100,5
945219,23,5
945219,85,3
945219,62,6
945219,99,8
662619,18,9
662619,90,5
662619,17,4
191577,17,7
191577,80,7
191577,107,4
191577,29,5
947142,18,9
947142,109,7
947142,94,7
947142,66,3
594994,4,6
594994,108,6
594994,103,8
544571,67,5
544571,68,6
544571,53,7
544571,20,5
684778,24,8
684778,91,3
684778,41,8
377532,78,7
377532,32,5
377532,14,5
377532,60,5
539196,78,3
539196,0,3
562733,35,10
562733,100,9
684705,45,7
684705,43,9
684705,99,6
684705,86,5
853994,35,8
853994,93,8
373803,16,6
373803,86,8
803245,39,5
803245,25,10
498766,61,9
498766,34,5
498766,51,9
498766,14,5
689771,68,9
689771,62,4
941200,85,8
941200,44,6
148826,8,4
148826,51,10
148826,94,9
144368,36,4
144368,83,8
144368,13,5
837935,31,9
837935,108,10
837935,54,4
837935,103,9
834887,5,3
834887,64,7
834887,39,8
284076,28,9
284076,21,10
719374,85,5
719374,27,3
719374,101,7
719374,98,4
211404,21,3
211404,25,6
211404,56,9
522772,51,7
522772,98,5
522772,109,9
522772,84,9
131204,32,10
131204,82,4
270453,20,5
270453,62,4
270453,10,9
270453,109,4
190336,32,5
190336,97,8
190336,42,7
578897,28,5
578897,84,9
424245,75,5
424245,68,7
424245,45,9
424245,35,3
468034,97,4
468034,16,9
468034,79,4
260668,44,5
260668,39,7
164039,44,4
164039,85,10
164039,3,7
164039,76,10
122272,24,5
122272,28,9
122272,81,6
555840,86,9
555840,13,8
555840,56,3
104697,98,5
104697,50,7
104697,9,5
570565,39,5
570565,91,3
570565,49,6
570565,70,8
586427,61,5
586427,96,6
586427,6,10
586427,16,9
633869,14,4
633869,14,8
263773,97,4
263773,15,9
263773,71,9
377222,53,3
377222,89,9
377222,30,5
377222,6,8
391019,77,8
391019,23,7
718846,58,5
718846,50,6
718846,76,8
718846,20,4
823561,42,5
823561,20,9
823561,31,7
823561,93,6
365027,49,10
365027,46,4
365027,107,10
365027,2,3
168364,21,3
168364,74,5
803423,101,7
803423,23,5
803423,33,9
803423,55,3
871766,37,10
871766,13,10
871766,107,6
195703,101,7
195703,28,9
549628,13,5
549628,11,5
654754,95,6
654754,45,3
654754,62,10
654754,9,9
244972,13,4
244972,48,7
244972,38,4
660293,33,8
660293,10,3
660293,9,9
368780,47,10
368780,35,4
368780,14,3
644626,108,10
644626,9,7
644626,93,7
644626,15,7
100648,50,5
100648,58,3
100648,5,6
239894,87,10
239894,40,5
239894,47,6
239894,47,7
831331,4,10
831331,35,10
831331,41,3
664975,86,7
664975,100,7
664975,3,9
664975,67,8
174852,51,7
174852,101,3
174852,55,9
174852,90,5
406893,15,5
406893,6,4
406893,107,7
300932,5,10
300932,39,9
912679,68,10
912679,80,6
912679,56,6
912679,5,7
710360,95,9
710360,19,5
921595,86,10
921595,55,7
921595,82,7
921595,88,3
675798,77,8
675798,62,9
276723,106,7
276723,21,7
276723,75,9
276723,88,10
751077,103,8
751077,83,3
301701,67,7
301701,39,9
301701,35,6
363013,107,7
363013,13,8
788203,29,3
788203,59,9
788203,22,5
491284,38,10
491284,37,5
491284,44,10
721575,51,3
721575,52,10
721575,95,3
925674,53,10
925674,48,3
834956,8,7
834956,105,4
834956,29,3
431654,53,10
431654,86,8
606566,71,10
606566,92,3
606566,4,8
606566,0,10
183108,47,8
183108,89,9
502881,44,4
502881,109,10
502881,87,10
502881,86,5
363878,92,3
363878,76,7
363878,24,6
665050,100,9
665050,18,5
665050,79,3
665050,104,4
729613,102,9
729613,38,3
729613,28,3
729613,23,4
660984,79,7
660984,54,3
660984,11,9
984844,69,9
984844,25,9
984844,25,6
984844,78,3
366378,28,10
366378,42,6
366378,32,9
366378,10,7
948325,103,8
948325,52,8
948325,1,10
948325,29,4
100293,93,6
100293,101,9
878489,1,8
878489,84,4
878489,95,8
878489,12,4
174996,69,8
174996,81,5
174996,20,7
174996,31,8
383106,62,5
383106,18,9
383106,25,9
647131,50,4
647131,68,5
647131,101,7
647131,12,7
450601,58,7
450601,27,4
450601,109,8
450601,82,9
465259,75,10
465259,90,7
932144,93,7
932144,30,8
932144,12,5
932144,72,5
559470,98,7
559470,28,10
559470,108,7
559470,14,9
585281,52,7
585281,99,10
585281,77,5
147677,53,4
147677,109,9
147677,102,7
147677,16,10
178900,41,7
178900,22,10
307841,73,8
307841,73,7
178043,100,3
178043,64,9
178043,4,5
931887,21,7
931887,9,4
931887,6,3
369848,38,7
369848,57,5
578355,89,3
578355,5,9
578355,107,6
578355,42,5
241795,33,3
241795,29,9
241795,41,6
241795,83,4
798291,14,4
798291,17,9
558588,80,6
558588,25,7
558588,58,7
770918,46,10
770918,22,10
225342,48,7
225342,68,8
225342,15,3
225342,85,5
779821,30,9
779821,22,3
339212,103,10
339212,34,4
860248,93,4
860248,77,8
605964,83,4
605964,104,9
693507,36,4
693507,61,5
691994,27,4
691994,38,4
691994,105,10
691994,96,3
701454,35,4
701454,6,9
701454,81,4
310667,92,10
310667,23,6
310667,95,7
883937,94,5
883937,17,3
115745,1,9
115745,47,10
115745,49,3
385583,23,7
385583,71,6
385583,29,4
385583,106,8
629244,13,6
629244,15,6
583453,15,6
583453,58,7
343924,56,3
343924,62,8
343924,59,3
154246,12,6
154246,72,5
154246,98,9
869454,42,7
869454,0,4
817138,95,6
817138,75,4
817138,105,8
817138,51,4
234480,42,9
234480,13,3
911171,27,6
911171,8,3
911171,83,8
911171,6,6
606148,9,6
606148,26,7
606148,16,5
420424,40,5
420424,59,10
420424,102,7
420424,82,3
111149,97,9
111149,55,7
111149,67,9
221764,69,8
221764,86,9
221764,9,3
221764,30,7
914572,50,5
914572,68,8
837963,35,6
837963,15,5
837963,93,9
167674,38,5
167674,64,9
167674,5,3
167674,3,7
882529,82,8
882529,17,10
882529,44,8
882529,47,3
365773,107,6
365773,39,10
365773,40,3
565844,106,6
565844,32,3
565844,5,8
565844,88,10
337751,70,6
337751,35,10
880005,86,9
880005,43,5
729028,97,5
729028,76,10
729028,92,4
729028,89,8
197743,86,4
197743,75,10
197743,27,4
149523,11,4
149523,67,6
149523,63,5
193271,78,9
193271,2,5
746281,41,4
746281,7,5
746281,29,6
482596,32,6
482596,35,9
482596,106,5
786295,31,4
786295,61,10
786295,91,10
564436,70,7
564436,93,4
564436,30,6
564436,10,10
537171,88,10
537171,103,8
537171,98,4
872852,61,8
872852,75,4
872852,10,10
872852,62,3
854641,45,4
854641,73,4
854641,34,3
526617,98,9
526617,71,7
526617,39,9
526617,65,7
448052,28,10
448052,100,10
448052,77,6
435693,9,6
435693,63,4
435693,46,6
663473,53,6
663473,94,4
663473,47,6
593043,40,7
593043,63,9
562446,56,4
562446,104,9
562446,88,8
268478,20,4
268478,79,8
268478,28,6
937303,27,6
937303,80,3
937303,26,9
937303,1,7
840945,67,6
840945,64,8
840945,67,3
820359,44,5
820359,95,9
481967,40,5
481967,43,5
481967,25,6
931511,20,5
931511,87,5
931511,72,10
646363,87,9
646363,85,7
267176,20,5
267176,91,4
741946,87,4
741946,19,5
741946,51,6
741946,38,4
726560,0,10
726560,22,9
726560,2,10
726560,107,5
266414,100,10
266414,89,8
250724,96,10
250724,105,8
250724,22,4
228625,56,5
228625,90,3
228625,43,10
293924,29,10
293924,31,3
293924,28,4
556770,11,7
556770,43,7
556770,93,4
556770,93,6
632385,22,4
632385,22,8
632385,52,5
632385,101,10
336914,78,6
336914,3,10
336914,6,8
759531,75,6
759531,24,9
759531,75,4
238574,7,9
238574,86,3
238574,17,3
497310,70,8
497310,6,4
497310,21,8
497310,65,6
460515,5,5
460515,87,10
460515,62,8
460515,64,5
413689,72,3
413689,90,10
413689,77,6
413689,18,3
749138,104,7
749138,54,5
749138,48,10
749138,60,7
176055,8,5
176055,27,5
943154,89,4
943154,59,4
673595,5,3
673595,56,3
791597,105,9
791597,50,4
791597,37,6
137767,37,3
137767,16,3
137767,95,3
753690,12,6
753690,105,8
753690,104,7
756246,109,9
756246,6,5
475614,61,7
475614,2,7
475614,100,6
475614,29,7
702450,85,3
702450,88,7
702450,23,9
702450,55,4
912166,63,8
912166,8,8
876900,73,3
876900,19,10
876900,68,9
404008,25,8
404008,2,5
546817,90,4
546817,67,3
546817,72,5
552322,40,7
552322,104,7
716817,104,7
716817,9,5
716817,89,3
716817,64,7
180713,24,7
180713,43,3
180713,34,6
876814,99,6
876814,11,6
876814,85,9
518767,7,9
518767,0,8
518767,79,8
518767,19,7
292588,1,3
292588,54,7
292588,75,6
292588,99,9
880502,7,10
880502,84,7
880502,72,8
606453,3,8
606453,8,7
606453,63,3
606453,18,9
888369,18,10
888369,79,6
888369,67,7
945839,80,5
945839,72,5
356891,40,5
356891,80,7
356891,83,9
356891,29,5
120230,67,8
120230,51,10
290594,71,4
290594,40,9
290594,5,6
816785,32,6
816785,25,8
816785,99,3
649103,58,7
649103,82,3
551013,5,3
551013,35,9
551013,15,3
551013,58,6
940305,63,8
940305,43,7
940305,0,4
940305,82,4
909119,8,7
909119,12,9
909119,103,8
909119,85,9
117946,49,8
117946,88,6
256151,1,6
256151,13,5
256151,93,5
256151,2,9
305225,15,3
305225,55,7
305225,6,6
778714,88,8
778714,0,7
778714,60,8
778714,17,4
758831,91,8
758831,27,6
758831,80,5
592075,97,6
592075,103,10
592075,83,8
592075,74,4
500745,89,10
500745,19,8
500745,81,4
669904,45,10
669904,3,6
792493,49,5
792493,108,4
792493,35,5
792493,62,10
775637,107,10
775637,49,3
775637,7,9
775637,4,4
934823,90,5
934823,69,10
934823,86,5
934823,53,6
302162,88,7
302162,12,8
302162,2,5
176898,46,8
176898,93,5
176898,70,9
176898,100,6
794356,100,6
794356,7,6
721301,25,5
721301,100,9
274011,76,6
274011,83,10
289451,40,7
289451,41,6
289451,5,3
289451,29,4
974662,92,4
974662,49,8
493755,72,7
493755,15,4
493755,59,7
445546,37,5
445546,98,3
445546,5,4
445546,90,7
233652,0,9
233652,21,5
233652,33,6
375403,93,4
375403,109,10
375403,47,9
269481,64,10
269481,71,4
269481,42,6
269481,56,4
175238,105,10
175238,61,8
175238,22,5
175238,28,10
849474,107,10
849474,48,9
849474,35,3
849474,0,10
336613,99,7
336613,20,8
336613,19,7
937389,60,3
937389,74,5
937389,38,5
242970,18,8
242970,70,8
860578,73,6
860578,73,7
675057,77,5
675057,92,6
675057,55,10
675057,44,9
906592,17,9
906592,24,7
906592,14,3
319006,37,7
319006,48,10
319006,0,4
319006,13,7
703995,39,5
703995,102,8
703995,33,6
703995,45,7
266839,16,9
266839,65,7
266839,84,4
266839,54,9
689297,70,10
689297,55,8
853810,65,10
853810,87,7
853432,13,6
853432,54,8
853432,43,10
853432,23,5
119095,51,7
119095,85,6
125210,44,6
125210,43,8
125210,21,5
125210,36,9
936251,69,3
936251,57,10
936251,62,8
652691,23,7
652691,12,9
